url,query,annotation
data/quic360/train/images/33023524215_81f5e15239_o.jpg,what they are doing,The people are standing behind a sectioned off object.  Their attention is turned to that object.  Many of the people have cameras and are taking pictures of the object.
data/quic360/train/images/3563872460_8c19e02c7f_k.jpg,houses,Higher up from the perspective of the scene is a small grouping of what appears to be very old houses situated on the side of the mountain. One of the houses is definitely so old that it is not in a useable state. Another house barely visible outside of a mountain edge is more modern in a Mediterranean design.
data/quic360/train/images/4282098587_da81561c99_o.jpg,mountains,"There is a low, but mountainous area on the other side of the water.  Sedimentary rock makes up the formation and a light layer of vegetation is growing on part of the mountains."
data/quic360/train/images/3755348920_d20968b295_6k.jpg,people,A cyclist on a park road is approaching a walking man on a sidewalk from behind.  Further behind the cyclist is another walking man with a dog running on the grass about 30 meters away from him.
data/quic360/train/images/3275622519_ee000ffbf7_k.jpg,building,"Buildings are the central focus of the scene. There are two large buildings that line a central large walkway. One is the front of the building, while the other shows the back of the building. There are also several other buildings that appear newer in design that are at a distance at the end caps of the walkway. However, they all appear to have ornate designs and are not completely utilitarian in architecture."
data/quic360/train/images/40930911222_d88ad1f52c_f.jpg,houses,A tall tanned and brown brick house with dark windows is near a white fence
data/quic360/train/images/33809830888_5ebbfad593_f.jpg,arthitecture,The scene is set in the middle of a row of very ornate buildings that are definitely old in design. At one end is a building that could be a very old church in structural design that has large statues of people carved into the front as well as steps up to the entrance. Another doesn't have a clear function but is as equally ornate with beautifully designed patterns set into the steps to the entrance and beautiful columns at the front entrance.
data/quic360/train/images/8162048895_7cc48cb55b_h.jpg,trees,There are numerous large trees on all sides of the columns. All the trees have plenty of green leaves on them.
data/quic360/train/images/16869047728_24177385c1_o.jpg,weather,It is night time. The street lights are on. The sky is gloomy and dim.
data/quic360/train/images/27203524505_5a34caef45_o.jpg,arthitecture,"This train station is built very sturdily and from the style of the architecture, I think it might have been built on the 1920's or 1930's/ Its floors and its walls are made of marble."
data/quic360/train/images/29998949053_53e8949b49_f.jpg,plants,There are plants growing along the  the river and some looks like a grass
data/quic360/train/images/4392614489_d3afb730cb_o.jpg,building,"The red and white building is covered in blue graffiti, it is next to the parking lot and sits in the rain."
data/quic360/train/images/15165972202_ec58265b94_h.jpg,sea,A large ship with a blue funnel on top is moored at a dock in the sea near a large building across from a tall set of sky scrapers.
data/quic360/train/images/4685935462_2877e550ef_b.jpg,interior,The floor is made of black and white checkerboard tiles. There's also an exposed metal staircase.
data/quic360/train/images/4258119338_e540a39e67_o.jpg,people,A person can be seen standing off to the side of the pathway and capturing a picture of the park's landscape while another individual is sitting at a picnic bench taking a snapshot of the surroundings.
data/quic360/train/images/30812131151_d7a8419999_o.jpg,landscape,The land is covered with green tall trees and a large body of water that is near sand.
data/quic360/train/images/51891120063_9b13b52518_o.jpg,building,The building is a residential house and one can see an animal inside
data/quic360/train/images/29638574453_9e082ed407_o.jpg,people,"There are people everywhere. There are cooks, there are servers and there are more people waiting to eat."
data/quic360/train/images/51742371014_79b41a50e2_o.jpg,location,This is a courtyard ringed by dormitory-like two story stone or brick buildings.  The center of the courtyard has a knight in light armor leaning on a sword pointed at the ground.
data/quic360/train/images/44640104570_7d94409ab6_o.jpg,arthitecture,High vaulted arches made of white stone tower above the chairs and altar of a large church.
data/quic360/train/images/32552364170_d1b24594cd_o.jpg,people,"There are people walking and sitting arounf this city area. There is a women in grey holding a fence around the monument. She is having her picture taken by another person, a man. Behind them are more people walking around."
data/quic360/train/images/49305071098_8d0021178f_o.jpg,art,"a piece of rock with a statue on top and on the body there are arts of people molded from cement, chains and flowers around the rock with people around it as well"
data/quic360/train/images/3421944233_72592f38a8_o.jpg,weather,the sun rays are shinning through the trees hence an indication of start of summer
data/quic360/train/images/5539674266_fa99347c60_k.jpg,monuments,Two large blue banners more than 20 feet tall advertise an event at a brown building near a brick parking lot.
data/quic360/train/images/47687337291_ac7aaf5866_f.jpg,weather,"A bright sunny day where everyone is wearing jackets, so the weather is a bit cooler."
data/quic360/train/images/4297365821_2edb2c6041_k.jpg,building,The scene is at the center of a large circular room set in a building that has multiple exit ways out into the open. Inbetween each exit pathways are inset rooms that have doorway access from the circular room. The building has a large dome at the top that is supported by dual stone pillars that are set at a metered distance around the room.
data/quic360/train/images/7663668642_d21ce4122a_o.jpg,landscape,rock mountains different sizes no grass no trees small canyon below covers in snow.
data/quic360/train/images/6146549265_ca2bcaec4f_h.jpg,paintings,Many oil paintings of key scenes of Christian belief and history appear in a medium-sized church interior.
data/quic360/train/images/2323788929_ea4b375fad_k.jpg,corridor,"By standing in the middle, one can see an opening door, with a corridor."
data/quic360/train/images/4221375047_8cc461bd10_6k.jpg,plants,"There are tall trees, dark green bushes and many jungle-like bushes and plants around this mountainess hillside."
data/quic360/train/images/28841825643_a4b9a642e4_o.jpg,people,"People sit, stand, talk, and walk about, some looking at the Grand canyon and others talk and point."
data/quic360/train/images/32084723088_8f204d457c_f.jpg,arthitecture,"The houses are stucco and ranch style (only one story) with grey, Korean traditional style roofs."
data/quic360/train/images/3326312179_c16ee73aea_o.jpg,people,There are a few people outside. They are mostly walking on sidewalks. Some are waiting for the bus.
data/quic360/train/images/2351775508_be1cb4b4e5_o.jpg,building,"Buildings are the central focus of this scene. The buildings lining the alleyways in the scene are varied in nature. THere is one clearly marked as a type of business, while one appears to be an old carriage house. Several are nondescript in nature, but the biggest one is definitely a church with a steeple at the top."
data/quic360/train/images/571451421_020ea80b05_k.jpg,furniture,There are wooden benches in the clearing. The seat is just a flat rectangle made from long planks of wood.
data/quic360/train/images/31284765612_fe7643710e_o.jpg,building,"The building here is made of tan colored stones of various shapes and is open to the public, notice the door sign, and a sign on a post in front."
data/quic360/train/images/9954396234_d691a858e3_f.jpg,activity,"a wire cage next to a door entrance with a light on the floor shining, and two barrels sitting next to the door"
